Chi,Na,Nb,Nn,Pa,Pb,Pn
0.5749968600819527,4.177780646862859,1.358842330716179,0.7680108591905824,3.7979824163425997,1.509824808984169,0.7680108591905824
0.6046639356386361,4.074176079736714,1.3412247469720917,0.7523308150553534,3.703796438011414,1.4902496982998639,0.7523308150553534
0.6358616897662607,3.970024525132432,1.3946798525603212,0.7369248036111498,3.6091132046658476,1.4680840553266543,0.7369248036111498
0.6686690981253383,3.8654047191553733,1.2989435218266836,0.7217859226020626,3.514009742686193,1.443269751585437,0.7217859226020626
0.7031692111410448,3.7604284264587133,1.2741814917483933,0.7069075959693831,3.418571299721192,1.4157572031869057,0.7069075959693831
0.7394493642415008,3.6551810369636435,1.2469564152457377,0.6922836017047636,3.3228918579089255,1.3855071253422468,0.6922836017047636
0.7776013989433379,3.5497819144065907,1.2172429193162642,0.6779081011718453,3.2270744747038074,1.3524921311016742,0.6779081011718453
0.8177218953442169,3.44435473524499,1.1850331700492116,0.6637756696522767,3.131231580883999,1.3166985768992978,0.6637756696522767
0.8599124166108434,3.339033569222667,1.1503156660352158,0.6498813277955143,3.0354850827851534,1.278128334260669,0.6498813277955143
0.9042797660813922,3.2339628362452144,1.1131202988513036,0.6362205735668425,2.9399662147683774,1.2368003320570038,0.6362205735668425
0.9509362576331772,3.129296883521764,1.0734771383002553,0.6227894141956607,2.8448153502487226,1.192752365792161,0.6227894141956607
1.0,3.025199587793618,1.0314381891624218,0.6095843975279218,2.7501814449883377,1.146042422701092,0.6095843975279218
1.25,2.574942822009792,0.8183987408457695,0.5536783242685748,2.340857142352353,0.9093317523707649,0.5536783242685748
1.4020662751794546,2.35432465644368,0.6945505033889328,0.5265909219906114,2.1402951496731424,0.7717227585940493,0.5265909219906114
1.5726318719964725,2.14420390919026,0.5952537428055253,0.5006523430201825,1.9492762810820548,0.6265828871637109,0.5006523430201825
1.76394728879887,1.9467203618277225,0.4531719874340552,0.47589253709825097,1.7697457834797479,0.47702314466742657,0.47589253709825097
1.978536803855304,1.7637306702926676,0.2938709866508479,0.45235719952478026,1.6033915185348038,0.3265233052790667,0.45235719952478026
2.2192317815094955,1.5966876713376768,0.17515295898102518,0.4301042629734426,1.4515342467319114,0.17873745127372406,0.4301042629734426
2.4892080301287067,1.4465572951205015,0.0365300395391806,0.40919874691026703,1.3150520865287154,0.037277624084380095,0.40919874691026703
2.7920277047594757,1.3137851150071396,-0.10394451817016642,0.3897062242204735,1.1943501050753589,-0.09449502650047387,0.3897062242204735
3.131686307367968,1.1983149227484213,-0.2350086886374525,0.37168546422560844,1.0893772025534594,-0.21364426628328947,0.37168546422560844
3.512665404801527,1.0996523522597799,-0.34955564130170147,0.35518106330594806,0.9996839575322904,-0.317777867555464,0.35518106330594806
3.939991760049448,1.0169590060736633,-0.44561448201419884,0.3402169980757493,0.9245081891875971,-0.40510408171558066,0.3402169980757493
4.419303657000218,0.9491596833665746,-0.5218724753360524,0.32679197410763217,0.8628724398119154,-0.4744295406874216,0.32679197410763217
4.956925293805791,0.8950465040420816,-0.5776225868259153,0.31487718919260055,0.8136786420546613,-0.525111445183094,0.31487718919260055
5.559950226423288,0.8533679100912748,-0.6126800584954375,0.3044167385534136,0.7757890107422155,-0.5569818743279458,0.3044167385534136
6.2363349633155725,0.8228961033741538,-0.6272871793590775,0.2953304597317746,0.7480873682161054,-0.570261075183846,0.2953304597317746
6.995003946229813,0.8024715385664423,-0.6220209648725015,0.287518655496655,0.7295195819897375,-0.5654736074432611,0.287518655496655
7.845967302204818,0.7910267054842104,-0.5977137178375612,0.28086792293633017,0.7191151885858912,-0.5433761098300603,0.28086792293633017
8.800452920465684,0.7875935570164374,-0.5553904650333285,0.2752572820255493,0.7159941445099984,-0.5049004240448133,0.2752572820255493
9.87105459687158,0.7912995242621298,-0.496223099112755,0.27056391139398545,0.7193632041979289,-0.45111192507126596,0.27056391139398545
11.071898200583014,0.8013567233902174,-0.4214984187268057,0.2666680041723999,0.7285061132620774,-0.3831803829874555,0.2666680041723999
12.418828055406031,0.8170482032279509,-0.33259497145806816,0.2634564873770202,0.7427711054811466,-0.302359081429529,0.2634564873770202
13.9296159949898,0.8377144391261406,-0.230963106597258,0.26082555268824525,0.7615586200757561,-0.2099664791219253,0.26082555268824525
15.6241958502204,0.8627423833256711,-0.11810098758619966,0.2586820959075802,0.7843112579574656,-0.10736531949118547,0.2586820959075802
17.524926462714244,0.8915581526452931,0.003658798221021783,0.2569442498594729,0.8105074121754661,0.00406531441411857,0.2569442498594729
19.6568866946973,0.9236251333955807,0.11073750433881002,0.2555412290640106,0.8396592121975801,0.12296711895409501,0.2555412290640106
22.04820632772707,0.9584461904630517,0.23564608038692125,0.25441269920093246,0.8713147186027743,0.24804850567044345,0.25441269920093246
24.73043721624349,0.9955695822946442,0.34032116990291894,0.2535078560733831,0.905063257301311,0.3781346222522173,0.2535078560733831
27.738969593070298,1.0345966011432948,0.46099391622361174,0.2527843605423701,0.9405423721881612,0.5122153971991167,0.2527843605423701
31.113499019737795,1.075188774479909,0.584535269326885,0.2522072367823185,0.9774443431063853,0.6494836127374284,0.2522072367823185
34.89855014272272,1.1170722514938416,0.7104199461641727,0.25174780642290734,1.0155202392916858,0.7893554907330214,0.25174780642290734
39.14406416621653,1.0988128975366753,0.838322293814276,0.2513827029758548,1.0545799839589582,0.9314692153491911,0.2513827029758548
43.90605779273021,1.0813783095823595,0.9680921417924244,0.25109298976005373,1.0944871986870726,1.07565793532491,0.25109298976005373
49.24736232581371,1.0740928141673607,1.0997094620128784,0.2508633896342496,1.135148804867525,1.2218994022365302,0.2508633896342496
55.23845268685333,1.0757401941817415,1.2332215304666279,0.25068162507083314,1.1764999342314466,1.3702461449629182,0.25068162507083314
61.95837728426638,1.096637377065266,1.3686712107627517,0.25053786122930344,1.2184859558282737,1.5207457882074462,0.25053786122930344
69.49580100409175,1.1349395371548938,1.506025678657682,0.2504242416083082,1.2610439280453312,1.67336186165699,0.2504242416083082
77.95017508353564,1.1736784840734509,1.6451204593691116,0.25033450466847557,1.3040872043780523,1.8279116114871445,0.25033450466847557
87.43304930316735,1.2127459180781304,1.7856267558383923,0.25026366983616055,1.34749545880987,1.98402972845018,0.25026366983616055
98.06954381125875,1.2520014246108628,2.30175610961801,0.25020778202337085,1.3911126940120693,2.1411684740632646,0.25020778202337085
109.99999999999996,1.2912783390547047,2.0687706734408673,0.25016370488916145,1.4347537093501805,2.29863406059366,0.25016370488916145
